VisitID,EntryTime,LeaveTime,Duration(minute),IsNiceWeather,Temperature,IsHoliday
2800,2016-05-02 16:21:00,2016-05-02 17:21:00,60,true,292.67,false
3579,2016-05-02 16:21:00,2016-05-02 17:11:00,50,true,292.67,false
2200,2016-05-02 16:22:00,2016-05-02 17:05:00,43,true,292.67,false
2866,2016-05-02 16:22:00,2016-05-02 16:49:00,27,true,292.67,false
3148,2016-05-02 16:22:00,2016-05-02 17:20:00,58,true,292.67,false
2814,2016-05-02 16:23:00,2016-05-02 17:16:00,53,true,292.67,false
3830,2016-05-02 16:23:00,2016-05-02 17:01:00,38,true,292.67,false
3254,2016-05-02 16:24:00,2016-05-02 17:27:00,63,true,292.67,false
3121,2016-05-02 16:25:00,2016-05-02 17:09:00,44,true,292.67,false
3799,2016-05-02 16:25:00,2016-05-02 17:11:00,46,true,292.67,false
3118,2016-05-02 16:26:00,2016-05-02 17:23:00,57,true,292.67,false
3589,2016-05-02 16:26:00,2016-05-02 17:29:00,63,true,292.67,false
2317,2016-05-02 16:27:00,2016-05-02 17:26:00,59,true,292.67,false
2324,2016-05-02 16:27:00,2016-05-02 17:17:00,50,true,292.67,false
2447,2016-05-02 16:27:00,2016-05-02 17:18:00,51,true,292.67,false
2765,2016-05-02 16:27:00,2016-05-02 17:23:00,56,true,292.67,false
2997,2016-05-02 16:27:00,2016-05-02 17:00:00,33,true,292.67,false
3114,2016-05-02 16:27:00,2016-05-02 17:01:00,34,true,292.67,false
3208,2016-05-02 16:27:00,2016-05-02 17:22:00,55,true,292.67,false
3245,2016-05-02 16:27:00,2016-05-02 17:19:00,52,true,292.67,false
3513,2016-05-02 16:27:00,2016-05-02 16:58:00,31,true,292.67,false
2772,2016-05-02 16:28:00,2016-05-02 17:42:00,74,true,292.67,false
3402,2016-05-02 16:28:00,2016-05-02 17:01:00,33,true,292.67,false
2051,2016-05-02 16:29:00,2016-05-02 17:39:00,70,true,292.67,false
3825,2016-05-02 16:29:00,2016-05-02 17:23:00,54,true,292.67,false
3468,2016-05-02 16:31:00,2016-05-02 17:18:00,47,true,292.67,false
3768,2016-05-02 16:31:00,2016-05-02 17:45:00,74,true,292.67,false
3817,2016-05-02 16:31:00,2016-05-02 17:35:00,64,true,292.67,false
3864,2016-05-02 16:31:00,2016-05-02 17:24:00,53,true,292.67,false
3856,2016-05-02 16:32:00,2016-05-02 17:10:00,38,true,292.67,false
2016,2016-05-02 16:33:00,2016-05-02 17:27:00,54,true,292.67,false
3827,2016-05-02 16:33:00,2016-05-02 17:19:00,46,true,292.67,false
2514,2016-05-02 16:34:00,2016-05-02 17:30:00,56,true,292.67,false
2831,2016-05-02 16:34:00,2016-05-02 17:23:00,49,true,292.67,false
3022,2016-05-02 16:35:00,2016-05-02 17:39:00,64,true,292.67,false
3455,2016-05-02 16:36:00,2016-05-02 17:37:00,61,true,292.67,false
3708,2016-05-02 16:36:00,2016-05-02 17:21:00,45,true,292.67,false
2645,2016-05-02 16:37:00,2016-05-02 17:52:00,75,true,292.67,false
2488,2016-05-02 16:38:00,2016-05-02 17:12:00,34,true,292.67,false
3553,2016-05-02 16:38:00,2016-05-02 17:49:00,71,true,292.67,false
2056,2016-05-02 16:39:00,2016-05-02 17:37:00,58,true,292.67,false
2189,2016-05-02 16:39:00,2016-05-02 17:48:00,69,true,292.67,false
2851,2016-05-02 16:39:00,2016-05-02 17:20:00,41,true,292.67,false
3323,2016-05-02 16:39:00,2016-05-02 17:47:00,68,true,292.67,false
3710,2016-05-02 16:39:00,2016-05-02 17:39:00,60,true,292.67,false
2996,2016-05-02 16:40:00,2016-05-02 17:31:00,51,true,292.67,false
3727,2016-05-02 16:40:00,2016-05-02 17:34:00,54,true,292.67,false
2521,2016-05-02 16:41:00,2016-05-02 17:36:00,55,true,292.67,false
2827,2016-05-02 16:41:00,2016-05-02 17:32:00,51,true,292.67,false
2898,2016-05-02 16:41:00,2016-05-02 17:41:00,60,true,292.67,false
3156,2016-05-02 16:41:00,2016-05-02 17:33:00,52,true,292.67,false
3977,2016-05-02 16:41:00,2016-05-02 17:33:00,52,true,292.67,false
2081,2016-05-02 16:42:00,2016-05-02 17:44:00,62,true,292.67,false
2456,2016-05-02 16:42:00,2016-05-02 17:52:00,70,true,292.67,false
2778,2016-05-02 16:42:00,2016-05-02 17:42:00,60,true,292.67,false
2843,2016-05-02 16:43:00,2016-05-02 17:52:00,69,true,292.67,false
3136,2016-05-02 16:43:00,2016-05-02 17:53:00,70,true,292.67,false
3180,2016-05-02 16:43:00,2016-05-02 17:51:00,68,true,292.67,false
3848,2016-05-02 16:43:00,2016-05-02 17:15:00,32,true,292.67,false
3293,2016-05-02 16:44:00,2016-05-02 17:37:00,53,true,292.67,false
3483,2016-05-02 16:44:00,2016-05-02 17:20:00,36,true,292.67,false
3511,2016-05-02 16:44:00,2016-05-02 17:25:00,41,true,292.67,false
3518,2016-05-02 16:45:00,2016-05-02 17:34:00,49,true,292.67,false
2193,2016-05-02 16:46:00,2016-05-02 17:41:00,55,true,292.67,false
2523,2016-05-02 16:47:00,2016-05-02 17:52:00,65,true,292.67,false
2970,2016-05-02 16:47:00,2016-05-02 17:48:00,61,true,292.67,false
3623,2016-05-02 16:47:00,2016-05-02 17:44:00,57,true,292.67,false
3781,2016-05-02 16:47:00,2016-05-02 17:20:00,33,true,292.67,false
2244,2016-05-02 16:48:00,2016-05-02 17:37:00,49,true,292.67,false
2600,2016-05-02 16:48:00,2016-05-02 17:54:00,66,true,292.67,false
3187,2016-05-02 16:48:00,2016-05-02 17:41:00,53,true,292.67,false
3203,2016-05-02 16:48:00,2016-05-02 18:03:00,75,true,292.67,false
3302,2016-05-02 16:48:00,2016-05-02 17:42:00,54,true,292.67,false
3734,2016-05-02 16:48:00,2016-05-02 18:03:00,75,true,292.67,false
3106,2016-05-02 16:49:00,2016-05-02 17:47:00,58,true,292.67,false
3167,2016-05-02 16:49:00,2016-05-02 17:44:00,55,true,292.67,false
3681,2016-05-02 16:49:00,2016-05-02 17:40:00,51,true,292.67,false
2019,2016-05-02 16:50:00,2016-05-02 17:26:00,36,true,292.67,false
3251,2016-05-02 16:50:00,2016-05-02 17:40:00,50,true,292.67,false
3714,2016-05-02 16:50:00,2016-05-02 17:52:00,62,true,292.67,false
3765,2016-05-02 16:50:00,2016-05-02 18:00:00,70,true,292.67,false
2020,2016-05-02 16:51:00,2016-05-02 17:22:00,31,true,292.67,false
2385,2016-05-02 16:51:00,2016-05-02 17:38:00,47,true,292.67,false
3458,2016-05-02 16:51:00,2016-05-02 17:24:00,33,true,292.67,false
3915,2016-05-02 16:51:00,2016-05-02 17:45:00,54,true,292.67,false
3474,2016-05-02 16:52:00,2016-05-02 17:51:00,59,true,292.67,false
3583,2016-05-02 16:52:00,2016-05-02 17:52:00,60,true,292.67,false
3697,2016-05-02 16:52:00,2016-05-02 17:51:00,59,true,292.67,false
2012,2016-05-02 16:53:00,2016-05-02 17:19:00,26,true,292.67,false
2854,2016-05-02 16:53:00,2016-05-02 17:49:00,56,true,292.67,false
2882,2016-05-02 16:53:00,2016-05-02 17:41:00,48,true,292.67,false
2914,2016-05-02 16:53:00,2016-05-02 17:45:00,52,true,292.67,false
2924,2016-05-02 16:53:00,2016-05-02 17:41:00,48,true,292.67,false
2479,2016-05-02 16:54:00,2016-05-02 17:40:00,46,true,292.67,false
2552,2016-05-02 16:54:00,2016-05-02 18:07:00,73,true,292.67,false
3440,2016-05-02 16:54:00,2016-05-02 17:29:00,35,true,292.67,false
2188,2016-05-02 16:55:00,2016-05-02 17:53:00,58,true,292.67,false
2862,2016-05-02 16:56:00,2016-05-02 17:44:00,48,true,292.67,false
3491,2016-05-02 16:56:00,2016-05-02 17:56:00,60,true,292.67,false
3582,2016-05-02 16:56:00,2016-05-02 17:56:00,60,true,292.67,false
2390,2016-05-02 16:57:00,2016-05-02 17:51:00,54,true,292.67,false
3262,2016-05-02 16:57:00,2016-05-02 17:30:00,33,true,292.67,false
3728,2016-05-02 16:57:00,2016-05-02 17:38:00,41,true,292.67,false
2608,2016-05-02 16:58:00,2016-05-02 18:03:00,65,true,292.67,false
2950,2016-05-02 16:58:00,2016-05-02 17:50:00,52,true,292.67,false
2075,2016-05-02 16:59:00,2016-05-02 17:54:00,55,true,292.67,false
2277,2016-05-02 16:59:00,2016-05-02 17:30:00,31,true,292.67,false
2404,2016-05-02 16:59:00,2016-05-02 18:03:00,64,true,292.67,false
2588,2016-05-02 16:59:00,2016-05-02 17:58:00,59,true,292.67,false
2065,2016-05-02 17:00:00,2016-05-02 17:30:00,30,true,295.16,false
2286,2016-05-02 17:00:00,2016-05-02 17:59:00,59,true,295.16,false
2735,2016-05-02 17:00:00,2016-05-02 17:26:00,26,true,295.16,false
3990,2016-05-02 17:00:00,2016-05-02 17:25:00,25,true,295.16,false
2968,2016-05-02 17:01:00,2016-05-02 17:57:00,56,true,295.16,false
3557,2016-05-02 17:01:00,2016-05-02 17:53:00,52,true,295.16,false
2428,2016-05-02 17:02:00,2016-05-02 17:17:00,15,true,295.16,false
2680,2016-05-02 17:02:00,2016-05-02 17:36:00,34,true,295.16,false
3576,2016-05-02 17:02:00,2016-05-02 17:26:00,24,true,295.16,false
3015,2016-05-02 17:03:00,2016-05-02 17:40:00,37,true,295.16,false
3048,2016-05-02 17:03:00,2016-05-02 17:32:00,29,true,295.16,false
2214,2016-05-02 17:04:00,2016-05-02 17:13:00,9,true,295.16,false
3013,2016-05-02 17:04:00,2016-05-02 18:18:00,74,true,295.16,false
2463,2016-05-02 17:06:00,2016-05-02 18:10:00,64,true,295.16,false
2797,2016-05-02 17:06:00,2016-05-02 17:29:00,23,true,295.16,false
3777,2016-05-02 17:06:00,2016-05-02 17:35:00,29,true,295.16,false
2653,2016-05-02 17:07:00,2016-05-02 17:31:00,24,true,295.16,false
2836,2016-05-02 17:07:00,2016-05-02 17:39:00,32,true,295.16,false
2934,2016-05-02 17:08:00,2016-05-02 17:48:00,40,true,295.16,false
2527,2016-05-02 17:09:00,2016-05-02 18:08:00,59,true,295.16,false
2536,2016-05-02 17:09:00,2016-05-02 17:16:00,7,true,295.16,false
2576,2016-05-02 17:09:00,2016-05-02 17:58:00,49,true,295.16,false
2708,2016-05-02 17:09:00,2016-05-02 17:36:00,27,true,295.16,false
3082,2016-05-02 17:09:00,2016-05-02 18:16:00,67,true,295.16,false
3107,2016-05-02 17:09:00,2016-05-02 18:00:00,51,true,295.16,false
2648,2016-05-02 17:10:00,2016-05-02 18:13:00,63,true,295.16,false
3014,2016-05-02 17:10:00,2016-05-02 17:33:00,23,true,295.16,false
3080,2016-05-02 17:10:00,2016-05-02 18:14:00,64,true,295.16,false
3387,2016-05-02 17:10:00,2016-05-02 18:05:00,55,true,295.16,false
3465,2016-05-02 17:10:00,2016-05-02 18:20:00,70,true,295.16,false
2118,2016-05-02 17:11:00,2016-05-02 17:54:00,43,true,295.16,false
2655,2016-05-02 17:11:00,2016-05-02 17:33:00,22,true,295.16,false
2959,2016-05-02 17:11:00,2016-05-02 17:38:00,27,true,295.16,false
3212,2016-05-02 17:11:00,2016-05-02 17:24:00,13,true,295.16,false
3608,2016-05-02 17:11:00,2016-05-02 17:40:00,29,true,295.16,false
3737,2016-05-02 17:11:00,2016-05-02 18:13:00,62,true,295.16,false
2052,2016-05-02 17:12:00,2016-05-02 17:28:00,16,true,295.16,false
2280,2016-05-02 17:12:00,2016-05-02 18:13:00,61,true,295.16,false
3348,2016-05-02 17:12:00,2016-05-02 17:58:00,46,true,295.16,false
3431,2016-05-02 17:12:00,2016-05-02 17:54:00,42,true,295.16,false
2034,2016-05-02 17:13:00,2016-05-02 17:42:00,29,true,295.16,false
2098,2016-05-02 17:13:00,2016-05-02 17:41:00,28,true,295.16,false
2218,2016-05-02 17:13:00,2016-05-02 17:31:00,18,true,295.16,false
2760,2016-05-02 17:13:00,2016-05-02 17:36:00,23,true,295.16,false
3456,2016-05-02 17:13:00,2016-05-02 18:10:00,57,true,295.16,false
3585,2016-05-02 17:13:00,2016-05-02 18:14:00,61,true,295.16,false
3784,2016-05-02 17:13:00,2016-05-02 18:23:00,70,true,295.16,false
3968,2016-05-02 17:13:00,2016-05-02 17:34:00,21,true,295.16,false
2252,2016-05-02 17:14:00,2016-05-02 17:44:00,30,true,295.16,false
3192,2016-05-02 17:14:00,2016-05-02 17:35:00,21,true,295.16,false
3288,2016-05-02 17:14:00,2016-05-02 17:36:00,22,true,295.16,false
3748,2016-05-02 17:14:00,2016-05-02 17:59:00,45,true,295.16,false
3787,2016-05-02 17:14:00,2016-05-02 18:02:00,48,true,295.16,false
2231,2016-05-02 17:15:00,2016-05-02 17:37:00,22,true,295.16,false
2285,2016-05-02 17:15:00,2016-05-02 17:48:00,33,true,295.16,false
3668,2016-05-02 17:15:00,2016-05-02 18:12:00,57,true,295.16,false
2190,2016-05-02 17:16:00,2016-05-02 17:52:00,36,true,295.16,false
2315,2016-05-02 17:16:00,2016-05-02 17:43:00,27,true,295.16,false
2442,2016-05-02 17:16:00,2016-05-02 17:45:00,29,true,295.16,false
2557,2016-05-02 17:16:00,2016-05-02 18:26:00,70,true,295.16,false
3026,2016-05-02 17:16:00,2016-05-02 18:28:00,72,true,295.16,false
3888,2016-05-02 17:16:00,2016-05-02 17:44:00,28,true,295.16,false
2490,2016-05-02 17:17:00,2016-05-02 17:25:00,8,true,295.16,false
2550,2016-05-02 17:17:00,2016-05-02 18:16:00,59,true,295.16,false
3268,2016-05-02 17:17:00,2016-05-02 18:13:00,56,true,295.16,false
3604,2016-05-02 17:17:00,2016-05-02 17:35:00,18,true,295.16,false
3694,2016-05-02 17:17:00,2016-05-02 17:54:00,37,true,295.16,false
3744,2016-05-02 17:17:00,2016-05-02 17:38:00,21,true,295.16,false
2153,2016-05-02 17:18:00,2016-05-02 17:43:00,25,true,295.16,false
2201,2016-05-02 17:18:00,2016-05-02 17:42:00,24,true,295.16,false
2249,2016-05-02 17:18:00,2016-05-02 17:45:00,27,true,295.16,false
2943,2016-05-02 17:18:00,2016-05-02 18:18:00,60,true,295.16,false
3094,2016-05-02 17:18:00,2016-05-02 18:02:00,44,true,295.16,false
2009,2016-05-02 17:19:00,2016-05-02 18:02:00,43,true,295.16,false
2417,2016-05-02 17:19:00,2016-05-02 18:02:00,43,true,295.16,false
2674,2016-05-02 17:19:00,2016-05-02 17:41:00,22,true,295.16,false
2828,2016-05-02 17:19:00,2016-05-02 17:37:00,18,true,295.16,false
3353,2016-05-02 17:19:00,2016-05-02 18:21:00,62,true,295.16,false
3740,2016-05-02 17:19:00,2016-05-02 17:26:00,7,true,295.16,false
2196,2016-05-02 17:20:00,2016-05-02 17:46:00,26,true,295.16,false
2399,2016-05-02 17:20:00,2016-05-02 18:17:00,57,true,295.16,false
2928,2016-05-02 17:20:00,2016-05-02 18:25:00,65,true,295.16,false
3111,2016-05-02 17:20:00,2016-05-02 18:14:00,54,true,295.16,false
3123,2016-05-02 17:20:00,2016-05-02 17:43:00,23,true,295.16,false
3237,2016-05-02 17:20:00,2016-05-02 18:32:00,72,true,295.16,false
3340,2016-05-02 17:20:00,2016-05-02 17:45:00,25,true,295.16,false
3620,2016-05-02 17:20:00,2016-05-02 18:02:00,42,true,295.16,false
3654,2016-05-02 17:20:00,2016-05-02 18:18:00,58,true,295.16,false
3999,2016-05-02 17:20:00,2016-05-02 17:47:00,27,true,295.16,false
2141,2016-05-02 17:21:00,2016-05-02 17:42:00,21,true,295.16,false
2154,2016-05-02 17:21:00,2016-05-02 18:36:00,75,true,295.16,false
2373,2016-05-02 17:21:00,2016-05-02 18:19:00,58,true,295.16,false
2394,2016-05-02 17:21:00,2016-05-02 18:04:00,43,true,295.16,false
2535,2016-05-02 17:21:00,2016-05-02 18:10:00,49,true,295.16,false
2630,2016-05-02 17:21:00,2016-05-02 18:02:00,41,true,295.16,false
2821,2016-05-02 17:21:00,2016-05-02 17:48:00,27,true,295.16,false
2980,2016-05-02 17:21:00,2016-05-02 18:06:00,45,true,295.16,false
3236,2016-05-02 17:21:00,2016-05-02 17:44:00,23,true,295.16,false
2279,2016-05-02 17:22:00,2016-05-02 18:11:00,49,true,295.16,false
2667,2016-05-02 17:22:00,2016-05-02 18:07:00,45,true,295.16,false
3054,2016-05-02 17:22:00,2016-05-02 17:49:00,27,true,295.16,false
2001,2016-05-02 17:23:00,2016-05-02 18:35:00,72,true,295.16,false
2219,2016-05-02 17:23:00,2016-05-02 17:53:00,30,true,295.16,false
3016,2016-05-02 17:23:00,2016-05-02 18:20:00,57,true,295.16,false
3073,2016-05-02 17:23:00,2016-05-02 17:59:00,36,true,295.16,false
3883,2016-05-02 17:23:00,2016-05-02 18:15:00,52,true,295.16,false
3913,2016-05-02 17:23:00,2016-05-02 18:34:00,71,true,295.16,false
3927,2016-05-02 17:23:00,2016-05-02 17:41:00,18,true,295.16,false
2621,2016-05-02 17:24:00,2016-05-02 18:09:00,45,true,295.16,false
2709,2016-05-02 17:24:00,2016-05-02 17:30:00,6,true,295.16,false
2792,2016-05-02 17:24:00,2016-05-02 18:03:00,39,true,295.16,false
2999,2016-05-02 17:24:00,2016-05-02 17:30:00,6,true,295.16,false
3287,2016-05-02 17:24:00,2016-05-02 18:05:00,41,true,295.16,false
3984,2016-05-02 17:24:00,2016-05-02 18:27:00,63,true,295.16,false
2222,2016-05-02 17:25:00,2016-05-02 18:22:00,57,true,295.16,false
2436,2016-05-02 17:25:00,2016-05-02 17:51:00,26,true,295.16,false
2846,2016-05-02 17:25:00,2016-05-02 18:24:00,59,true,295.16,false
2213,2016-05-02 17:26:00,2016-05-02 17:59:00,33,true,295.16,false
2642,2016-05-02 17:26:00,2016-05-02 18:35:00,69,true,295.16,false
2965,2016-05-02 17:26:00,2016-05-02 17:50:00,24,true,295.16,false
3409,2016-05-02 17:26:00,2016-05-02 18:04:00,38,true,295.16,false
3594,2016-05-02 17:26:00,2016-05-02 17:34:00,8,true,295.16,false
2835,2016-05-02 17:27:00,2016-05-02 18:29:00,62,true,295.16,false
3351,2016-05-02 17:27:00,2016-05-02 18:15:00,48,true,295.16,false
3660,2016-05-02 17:27:00,2016-05-02 17:53:00,26,true,295.16,false
3760,2016-05-02 17:27:00,2016-05-02 17:57:00,30,true,295.16,false
3926,2016-05-02 17:27:00,2016-05-02 18:07:00,40,true,295.16,false
2242,2016-05-02 17:28:00,2016-05-02 18:20:00,52,true,295.16,false
2740,2016-05-02 17:28:00,2016-05-02 18:11:00,43,true,295.16,false
3103,2016-05-02 17:28:00,2016-05-02 18:19:00,51,true,295.16,false
3278,2016-05-02 17:28:00,2016-05-02 17:49:00,21,true,295.16,false
2090,2016-05-02 17:29:00,2016-05-02 18:14:00,45,true,295.16,false
2654,2016-05-02 17:29:00,2016-05-02 17:40:00,11,true,295.16,false
2877,2016-05-02 17:29:00,2016-05-02 17:58:00,29,true,295.16,false
3122,2016-05-02 17:29:00,2016-05-02 18:00:00,31,true,295.16,false
3229,2016-05-02 17:29:00,2016-05-02 18:10:00,41,true,295.16,false
3546,2016-05-02 17:29:00,2016-05-02 18:31:00,62,true,295.16,false
3600,2016-05-02 17:29:00,2016-05-02 17:54:00,25,true,295.16,false
2796,2016-05-02 17:30:00,2016-05-02 17:51:00,21,true,295.16,false
3153,2016-05-02 17:30:00,2016-05-02 18:00:00,30,true,295.16,false
3359,2016-05-02 17:30:00,2016-05-02 18:45:00,75,true,295.16,false
3609,2016-05-02 17:30:00,2016-05-02 18:25:00,55,true,295.16,false
3997,2016-05-02 17:30:00,2016-05-02 17:58:00,28,true,295.16,false
2021,2016-05-02 17:31:00,2016-05-02 18:12:00,41,true,295.16,false
2033,2016-05-02 17:32:00,2016-05-02 18:01:00,29,true,295.16,false
2969,2016-05-02 17:32:00,2016-05-02 17:58:00,26,true,295.16,false
2104,2016-05-02 17:33:00,2016-05-02 18:00:00,27,true,295.16,false
2907,2016-05-02 17:33:00,2016-05-02 17:43:00,10,true,295.16,false
3350,2016-05-02 17:33:00,2016-05-02 18:27:00,54,true,295.16,false
3471,2016-05-02 17:33:00,2016-05-02 18:18:00,45,true,295.16,false
3843,2016-05-02 17:33:00,2016-05-02 18:10:00,37,true,295.16,false
2191,2016-05-02 17:34:00,2016-05-02 17:51:00,17,true,295.16,false
2365,2016-05-02 17:34:00,2016-05-02 18:46:00,72,true,295.16,false
3685,2016-05-02 17:34:00,2016-05-02 18:43:00,69,true,295.16,false
2299,2016-05-02 17:35:00,2016-05-02 18:13:00,38,true,295.16,false
2506,2016-05-02 17:35:00,2016-05-02 18:49:00,74,true,295.16,false
2886,2016-05-02 17:35:00,2016-05-02 18:05:00,30,true,295.16,false
2486,2016-05-02 17:36:00,2016-05-02 18:25:00,49,true,295.16,false
2935,2016-05-02 17:36:00,2016-05-02 18:03:00,27,true,295.16,false
2599,2016-05-02 17:37:00,2016-05-02 18:31:00,54,true,295.16,false
2662,2016-05-02 17:37:00,2016-05-02 18:02:00,25,true,295.16,false
2666,2016-05-02 17:37:00,2016-05-02 17:45:00,8,true,295.16,false
2762,2016-05-02 17:37:00,2016-05-02 18:01:00,24,true,295.16,false
3108,2016-05-02 17:37:00,2016-05-02 18:18:00,41,true,295.16,false
3435,2016-05-02 17:37:00,2016-05-02 18:23:00,46,true,295.16,false
2017,2016-05-02 17:38:00,2016-05-02 18:44:00,66,true,295.16,false
2216,2016-05-02 17:38:00,2016-05-02 18:01:00,23,true,295.16,false
2725,2016-05-02 17:38:00,2016-05-02 18:32:00,54,true,295.16,false
3662,2016-05-02 17:38:00,2016-05-02 18:25:00,47,true,295.16,false
3721,2016-05-02 17:38:00,2016-05-02 18:08:00,30,true,295.16,false
3896,2016-05-02 17:38:00,2016-05-02 18:49:00,71,true,295.16,false
2397,2016-05-02 17:39:00,2016-05-02 17:54:00,15,true,295.16,false
3349,2016-05-02 17:39:00,2016-05-02 18:13:00,34,true,295.16,false
3480,2016-05-02 17:40:00,2016-05-02 18:06:00,26,true,295.16,false
3646,2016-05-02 17:40:00,2016-05-02 18:12:00,32,true,295.16,false
3797,2016-05-02 17:40:00,2016-05-02 18:39:00,59,true,295.16,false
3835,2016-05-02 17:40:00,2016-05-02 18:02:00,22,true,295.16,false
2114,2016-05-02 17:41:00,2016-05-02 18:41:00,60,true,295.16,false
2359,2016-05-02 17:41:00,2016-05-02 18:06:00,25,true,295.16,false
2393,2016-05-02 17:41:00,2016-05-02 18:10:00,29,true,295.16,false
2849,2016-05-02 17:41:00,2016-05-02 18:51:00,70,true,295.16,false
3263,2016-05-02 17:41:00,2016-05-02 18:05:00,24,true,295.16,false
3500,2016-05-02 17:41:00,2016-05-02 18:36:00,55,true,295.16,false
3775,2016-05-02 17:41:00,2016-05-02 18:02:00,21,true,295.16,false
3821,2016-05-02 17:41:00,2016-05-02 18:26:00,45,true,295.16,false
3866,2016-05-02 17:41:00,2016-05-02 18:07:00,26,true,295.16,false
2867,2016-05-02 17:42:00,2016-05-02 18:47:00,65,true,295.16,false
3194,2016-05-02 17:42:00,2016-05-02 18:12:00,30,true,295.16,false
3255,2016-05-02 17:42:00,2016-05-02 18:04:00,22,true,295.16,false
3508,2016-05-02 17:42:00,2016-05-02 18:27:00,45,true,295.16,false
3966,2016-05-02 17:42:00,2016-05-02 17:57:00,15,true,295.16,false
2415,2016-05-02 17:43:00,2016-05-02 18:07:00,24,true,295.16,false
2850,2016-05-02 17:43:00,2016-05-02 18:42:00,59,true,295.16,false
3833,2016-05-02 17:43:00,2016-05-02 18:36:00,53,true,295.16,false
2702,2016-05-02 17:44:00,2016-05-02 18:08:00,24,true,295.16,false
2940,2016-05-02 17:44:00,2016-05-02 18:38:00,54,true,295.16,false
3226,2016-05-02 17:44:00,2016-05-02 18:38:00,54,true,295.16,false
3766,2016-05-02 17:44:00,2016-05-02 18:27:00,43,true,295.16,false
2203,2016-05-02 17:45:00,2016-05-02 18:44:00,59,true,295.16,false
2264,2016-05-02 17:45:00,2016-05-02 18:44:00,59,true,295.16,false
3419,2016-05-02 17:45:00,2016-05-02 18:23:00,38,true,295.16,false
2208,2016-05-02 17:46:00,2016-05-02 18:42:00,56,true,295.16,false
3072,2016-05-02 17:46:00,2016-05-02 19:00:00,74,true,295.16,false
3081,2016-05-02 17:46:00,2016-05-02 18:27:00,41,true,295.16,false
3552,2016-05-02 17:46:00,2016-05-02 18:26:00,40,true,295.16,false
3603,2016-05-02 17:46:00,2016-05-02 18:09:00,23,true,295.16,false
3635,2016-05-02 17:46:00,2016-05-02 18:09:00,23,true,295.16,false
3946,2016-05-02 17:46:00,2016-05-02 18:14:00,28,true,295.16,false
2194,2016-05-02 17:47:00,2016-05-02 19:00:00,73,true,295.16,false
2774,2016-05-02 17:47:00,2016-05-02 18:03:00,16,true,295.16,false
2853,2016-05-02 17:47:00,2016-05-02 18:19:00,32,true,295.16,false
2936,2016-05-02 17:47:00,2016-05-02 19:00:00,73,true,295.16,false
3036,2016-05-02 17:47:00,2016-05-02 18:15:00,28,true,295.16,false
3407,2016-05-02 17:47:00,2016-05-02 18:16:00,29,true,295.16,false
2983,2016-05-02 17:48:00,2016-05-02 17:55:00,7,true,295.16,false
3083,2016-05-02 17:48:00,2016-05-02 18:28:00,40,true,295.16,false
3544,2016-05-02 17:48:00,2016-05-02 18:38:00,50,true,295.16,false
3936,2016-05-02 17:48:00,2016-05-02 18:44:00,56,true,295.16,false
2414,2016-05-02 17:49:00,2016-05-02 18:48:00,59,true,295.16,false
2685,2016-05-02 17:49:00,2016-05-02 18:18:00,29,true,295.16,false
3066,2016-05-02 17:49:00,2016-05-02 18:43:00,54,true,295.16,false
3186,2016-05-02 17:49:00,2016-05-02 18:54:00,65,true,295.16,false
2433,2016-05-02 17:50:00,2016-05-02 18:34:00,44,true,295.16,false
2579,2016-05-02 17:50:00,2016-05-02 18:39:00,49,true,295.16,false
2594,2016-05-02 17:50:00,2016-05-02 18:08:00,18,true,295.16,false
3472,2016-05-02 17:50:00,2016-05-02 18:19:00,29,true,295.16,false
2791,2016-05-02 17:51:00,2016-05-02 18:54:00,63,true,295.16,false
2981,2016-05-02 17:51:00,2016-05-02 18:13:00,22,true,295.16,false
3158,2016-05-02 17:51:00,2016-05-02 18:17:00,26,true,295.16,false
2224,2016-05-02 17:52:00,2016-05-02 18:57:00,65,true,295.16,false
2337,2016-05-02 17:52:00,2016-05-02 18:19:00,27,true,295.16,false
2741,2016-05-02 17:52:00,2016-05-02 19:01:00,69,true,295.16,false
2961,2016-05-02 17:52:00,2016-05-02 18:29:00,37,true,295.16,false
3532,2016-05-02 17:52:00,2016-05-02 18:49:00,57,true,295.16,false
3773,2016-05-02 17:52:00,2016-05-02 18:40:00,48,true,295.16,false
3858,2016-05-02 17:52:00,2016-05-02 18:12:00,20,true,295.16,false
2906,2016-05-02 17:53:00,2016-05-02 18:19:00,26,true,295.16,false
3271,2016-05-02 17:53:00,2016-05-02 19:07:00,74,true,295.16,false
3506,2016-05-02 17:53:00,2016-05-02 18:55:00,62,true,295.16,false
3548,2016-05-02 17:53:00,2016-05-02 18:45:00,52,true,295.16,false
3653,2016-05-02 17:53:00,2016-05-02 19:06:00,73,true,295.16,false
2323,2016-05-02 17:55:00,2016-05-02 18:10:00,15,true,295.16,false
3063,2016-05-02 17:55:00,2016-05-02 18:37:00,42,true,295.16,false
3135,2016-05-02 17:55:00,2016-05-02 18:23:00,28,true,295.16,false
3173,2016-05-02 17:55:00,2016-05-02 19:03:00,68,true,295.16,false
3354,2016-05-02 17:55:00,2016-05-02 18:05:00,10,true,295.16,false
2073,2016-05-02 17:56:00,2016-05-02 18:45:00,49,true,295.16,false
2327,2016-05-02 17:56:00,2016-05-02 18:20:00,24,true,295.16,false
